NU_ANO,TP_LOCALIZACAO_ESC,Q006,SG_UF_PROVA,QTD
2022,1.0,G,RJ,1141
2022,1.0,G,RN,154
2022,1.0,G,RO,53
2022,1.0,G,RR,30
2022,1.0,G,RS,591
2022,1.0,G,SC,483
2022,1.0,G,SE,83
2022,1.0,G,SP,3082
2022,1.0,G,TO,70
2022,1.0,G,AC,40
2022,1.0,G,AL,128
2022,1.0,G,AM,123
2022,1.0,G,AP,46
2022,1.0,G,BA,423
2022,1.0,G,CE,312
2022,1.0,G,DF,661
2022,1.0,G,ES,267
2022,1.0,G,GO,422
2022,1.0,G,MA,109
2022,1.0,G,MG,1169
2022,1.0,G,MS,206
2022,1.0,G,MT,239
2022,1.0,G,PA,235
2022,1.0,G,PB,133
2022,1.0,G,PE,343
2022,1.0,G,PI,110
2022,1.0,G,PR,866
2022,1.0,G,RJ,1356
2022,1.0,G,RN,157
2022,1.0,G,RO,59
2022,1.0,G,RR,27
2022,1.0,G,RS,697
2022,1.0,G,SC,539
2022,1.0,G,SE,102
2022,1.0,G,SP,3723
2022,1.0,G,TO,85
2022,1.0,G,AC,35
2022,1.0,G,AL,103
2022,1.0,G,AM,142
2022,1.0,G,AP,36
2022,1.0,G,BA,361
2022,1.0,G,CE,334
2022,1.0,G,DF,644
2022,1.0,G,ES,270
2022,1.0,G,GO,445
2022,1.0,G,MA,100
2022,1.0,G,MG,1121
2022,1.0,G,MS,161
2022,1.0,G,MT,231
2022,1.0,G,PA,221
2022,1.0,G,PB,149
2022,1.0,G,PE,400
2022,1.0,G,PI,85
2022,1.0,G,PR,794
2022,1.0,G,RJ,1292
2022,1.0,G,RN,176
2022,1.0,G,RO,56
2022,1.0,G,RR,17
2022,1.0,G,RS,623
2022,1.0,G,SC,491
2022,1.0,G,SE,101
2022,1.0,G,SP,3485
2022,1.0,G,TO,79
2022,1.0,G,AC,34
2022,1.0,G,AL,125
2022,1.0,G,AM,163
2022,1.0,G,AP,40
2022,1.0,G,BA,545
2022,1.0,G,CE,478
2022,1.0,G,DF,943
2022,1.0,G,ES,328
2022,1.0,G,GO,658
2022,1.0,G,MA,200
2022,1.0,G,MG,1574
2022,1.0,G,MS,238
2022,1.0,G,MT,322
2022,1.0,G,PA,304
2022,1.0,G,PB,160
2022,1.0,G,PE,628
2022,1.0,G,PI,143
2022,1.0,G,PR,1095
2022,1.0,G,RJ,1931
2022,1.0,G,RN,194
2022,1.0,G,RO,91
2022,1.0,G,RR,22
2022,1.0,G,RS,895
2022,1.0,G,SC,695
2022,1.0,G,SE,120
2022,1.0,G,SP,5773
2022,1.0,G,TO,86
2022,2.0,A,AC,44
2022,2.0,A,AL,92
2022,2.0,A,AM,380
2022,2.0,A,AP,18
2022,2.0,A,BA,319
2022,2.0,A,CE,836
2022,2.0,A,DF,81
2022,2.0,A,ES,9
2022,2.0,A,GO,47
2022,2.0,A,MA,513
2022,2.0,A,MG,96
2022,2.0,A,MS,64
2022,2.0,A,MT,37
2022,2.0,A,PA,254
2022,2.0,A,PB,102
2022,2.0,A,PE,235
2022,2.0,A,PI,118
2022,2.0,A,PR,34
2022,2.0,A,RJ,75
2022,2.0,A,RN,31
2022,2.0,A,RO,29
2022,2.0,A,RR,15
2022,2.0,A,RS,24
2022,2.0,A,SC,19
2022,2.0,A,SE,85
2022,2.0,A,SP,47
2022,2.0,A,TO,72
2022,2.0,B,AC,175
2022,2.0,B,AL,421
2022,2.0,B,AM,1008
2022,2.0,B,AP,173
2022,2.0,B,BA,1131
2022,2.0,B,CE,3873
2022,2.0,B,DF,138
2022,2.0,B,ES,145
2022,2.0,B,GO,272
2022,2.0,B,MA,1441
2022,2.0,B,MG,486
2022,2.0,B,MS,239
2022,2.0,B,MT,240
2022,2.0,B,PA,892
2022,2.0,B,PB,343
2022,2.0,B,PE,972
2022,2.0,B,PI,360
2022,2.0,B,PR,327
2022,2.0,B,RJ,456
2022,2.0,B,RN,233
2022,2.0,B,RO,120
2022,2.0,B,RR,79
2022,2.0,B,RS,259
2022,2.0,B,SC,78
2022,2.0,B,SE,243
2022,2.0,B,SP,398
2022,2.0,B,TO,215
2022,2.0,C,AC,45
2022,2.0,C,AL,98
2022,2.0,C,AM,192
2022,2.0,C,AP,24
2022,2.0,C,BA,281
2022,2.0,C,CE,480
2022,2.0,C,DF,59
2022,2.0,C,ES,139
2022,2.0,C,GO,167
2022,2.0,C,MA,264
2022,2.0,C,MG,360
2022,2.0,C,MS,113
2022,2.0,C,MT,163
2022,2.0,C,PA,242
2022,2.0,C,PB,92
2022,2.0,C,PE,324
2022,2.0,C,PI,63
2022,2.0,C,PR,316
2022,2.0,C,RJ,307
2022,2.0,C,RN,67
2022,2.0,C,RO,90
2022,2.0,C,RR,30
2022,2.0,C,RS,300
2022,2.0,C,SC,129
2022,2.0,C,SE,62
2022,2.0,C,SP,423
2022,2.0,C,TO,92
2022,2.0,C,AC,34
2022,2.0,C,AL,25
2022,2.0,C,AM,72
2022,2.0,C,AP,15
2022,2.0,C,BA,166
2022,2.0,C,CE,184
2022,2.0,C,DF,46
2022,2.0,C,ES,104
2022,2.0,C,GO,123
2022,2.0,C,MA,146
2022,2.0,C,MG,270
2022,2.0,C,MS,102
2022,2.0,C,MT,180
2022,2.0,C,PA,94
2022,2.0,C,PB,35
2022,2.0,C,PE,148
2022,2.0,C,PI,33
2022,2.0,C,PR,246
2022,2.0,C,RJ,210
2022,2.0,C,RN,44
2022,2.0,C,RO,79
2022,2.0,C,RR,19
2022,2.0,C,RS,195
2022,2.0,C,SC,114
2022,2.0,C,SE,32
2022,2.0,C,SP,386
2022,2.0,C,TO,43
2022,2.0,D,AC,8
2022,2.0,D,AL,24
2022,2.0,D,AM,40
2022,2.0,D,AP,4
2022,2.0,D,BA,93
2022,2.0,D,CE,82
2022,2.0,D,DF,30
2022,2.0,D,ES,98
2022,2.0,D,GO,61
2022,2.0,D,MA,79
2022,2.0,D,MG,208
2022,2.0,D,MS,49
2022,2.0,D,MT,116
2022,2.0,D,PA,54
2022,2.0,D,PB,20
2022,2.0,D,PE,73
2022,2.0,D,PI,17
2022,2.0,D,PR,171
2022,2.0,D,RJ,131
2022,2.0,D,RN,27
2022,2.0,D,RO,53
2022,2.0,D,RR,15
2022,2.0,D,RS,172
2022,2.0,D,SC,109
2022,2.0,D,SE,14
2022,2.0,D,SP,281
2022,2.0,D,TO,31
2022,2.0,D,AC,6
2022,2.0,D,AL,5
2022,2.0,D,AM,13
2022,2.0,D,AP,2
2022,2.0,D,BA,50
2022,2.0,D,CE,26
2022,2.0,D,DF,13
2022,2.0,D,ES,47
2022,2.0,D,GO,34
2022,2.0,D,MA,31
2022,2.0,D,MG,125
2022,2.0,D,MS,32
2022,2.0,D,MT,62
2022,2.0,D,PA,34
2022,2.0,D,PB,10
2022,2.0,D,PE,40
2022,2.0,D,PI,4
2022,2.0,D,PR,98
2022,2.0,D,RJ,55
2022,2.0,D,RN,19
2022,2.0,D,RO,28
2022,2.0,D,RR,6
2022,2.0,D,RS,93
2022,2.0,D,SC,70
2022,2.0,D,SE,9
2022,2.0,D,SP,167
2022,2.0,D,TO,18
2022,2.0,E,AC,6
2022,2.0,E,AL,9
2022,2.0,E,AM,14
2022,2.0,E,AP,3
2022,2.0,E,BA,56
2022,2.0,E,CE,18
2022,2.0,E,DF,16
2022,2.0,E,ES,79
2022,2.0,E,GO,52
2022,2.0,E,MA,49
2022,2.0,E,MG,160
2022,2.0,E,MS,29
2022,2.0,E,MT,85
2022,2.0,E,PA,33
2022,2.0,E,PB,15
2022,2.0,E,PE,28
2022,2.0,E,PI,10
2022,2.0,E,PR,95
2022,2.0,E,RJ,90
2022,2.0,E,RN,24
2022,2.0,E,RO,44
2022,2.0,E,RR,6
2022,2.0,E,RS,104
2022,2.0,E,SC,99
2022,2.0,E,SE,9
2022,2.0,E,SP,209
2022,2.0,E,TO,13
2022,2.0,F,AC,1
2022,2.0,F,AL,6
2022,2.0,F,AM,17
2022,2.0,F,AP,2
2022,2.0,F,BA,48
2022,2.0,F,CE,10
2022,2.0,F,DF,9
2022,2.0,F,ES,44
2022,2.0,F,GO,34
2022,2.0,F,MA,41
2022,2.0,F,MG,130
2022,2.0,F,MS,31
2022,2.0,F,MT,65
2022,2.0,F,PA,24
2022,2.0,F,PB,7
2022,2.0,F,PE,34
2022,2.0,F,PI,6
2022,2.0,F,PR,84
2022,2.0,F,RJ,57
2022,2.0,F,RN,17
2022,2.0,F,RO,27
2022,2.0,F,RR,4
2022,2.0,F,RS,102
2022,2.0,F,SC,67
2022,2.0,F,SE,6
2022,2.0,F,SP,160
2022,2.0,F,TO,15
2022,2.0,G,AC,4
2022,2.0,G,AM,6
2022,2.0,G,AP,1
2022,2.0,G,BA,13
2022,2.0,G,CE,4
2022,2.0,G,DF,7
2022,2.0,G,ES,18
2022,2.0,G,GO,17
2022,2.0,G,MA,18
2022,2.0,G,MG,43
2022,2.0,G,MS,9
2022,2.0,G,MT,24
2022,2.0,G,PA,12
2022,2.0,G,PB,1
2022,2.0,G,PE,10
2022,2.0,G,PI,1
2022,2.0,G,PR,29
2022,2.0,G,RJ,20
2022,2.0,G,RN,19
2022,2.0,G,RO,10
2022,2.0,G,RR,4
2022,2.0,G,RS,30
2022,2.0,G,SC,34
2022,2.0,G,SE,1
2022,2.0,G,SP,44
2022,2.0,G,TO,1
2022,2.0,G,AC,1
2022,2.0,G,AM,4
2022,2.0,G,BA,9
2022,2.0,G,CE,4
2022,2.0,G,DF,4
2022,2.0,G,ES,15
2022,2.0,G,GO,8
2022,2.0,G,MA,6
2022,2.0,G,MG,32
2022,2.0,G,MS,5
2022,2.0,G,MT,19
2022,2.0,G,PA,7
2022,2.0,G,PB,4
2022,2.0,G,PE,5
2022,2.0,G,PI,2
2022,2.0,G,PR,19
2022,2.0,G,RJ,13
2022,2.0,G,RN,9
2022,2.0,G,RO,9
2022,2.0,G,RR,2
2022,2.0,G,RS,32
2022,2.0,G,SC,26
2022,2.0,G,SE,1
2022,2.0,G,SP,40
2022,2.0,G,TO,2
2022,2.0,G,BA,1
2022,2.0,G,CE,3
2022,2.0,G,DF,2
2022,2.0,G,ES,7
2022,2.0,G,GO,9
2022,2.0,G,MA,1
2022,2.0,G,MG,22
2022,2.0,G,MS,7
2022,2.0,G,MT,8
2022,2.0,G,PB,1
2022,2.0,G,PE,7
2022,2.0,G,PR,14
2022,2.0,G,RJ,9
2022,2.0,G,RN,2
2022,2.0,G,RO,1
2022,2.0,G,RR,1
2022,2.0,G,RS,12
2022,2.0,G,SC,12
2022,2.0,G,SP,17
2022,2.0,G,TO,1
2022,2.0,G,AM,3
2022,2.0,G,BA,9
2022,2.0,G,DF,2
2022,2.0,G,ES,4
2022,2.0,G,GO,7
2022,2.0,G,MA,9
2022,2.0,G,MG,17
2022,2.0,G,MS,10
2022,2.0,G,MT,10
2022,2.0,G,PA,4
2022,2.0,G,PB,1
2022,2.0,G,PE,6
2022,2.0,G,PR,21
2022,2.0,G,RJ,11
2022,2.0,G,RN,5
2022,2.0,G,RO,5
2022,2.0,G,RR,3
2022,2.0,G,RS,22
2022,2.0,G,SC,20
2022,2.0,G,SE,2
2022,2.0,G,SP,35
2022,2.0,G,TO,3
2022,2.0,G,AM,1
2022,2.0,G,BA,3
2022,2.0,G,CE,1
2022,2.0,G,DF,1
2022,2.0,G,ES,8
2022,2.0,G,GO,10
2022,2.0,G,MA,3
2022,2.0,G,MG,12
2022,2.0,G,MS,3
2022,2.0,G,MT,15
2022,2.0,G,PA,2
2022,2.0,G,PE,4
2022,2.0,G,PR,18
2022,2.0,G,RJ,5
2022,2.0,G,RN,1
2022,2.0,G,RO,3
2022,2.0,G,RR,3
2022,2.0,G,RS,19
2022,2.0,G,SC,12
2022,2.0,G,SP,26
2022,2.0,G,TO,1
2022,2.0,G,AM,1
2022,2.0,G,BA,2
2022,2.0,G,ES,5
2022,2.0,G,GO,4
2022,2.0,G,MA,5
2022,2.0,G,MG,9
2022,2.0,G,MS,3
2022,2.0,G,MT,5
2022,2.0,G,PE,4
2022,2.0,G,PR,4
2022,2.0,G,RJ,8
2022,2.0,G,RN,2
2022,2.0,G,RO,2
2022,2.0,G,RS,9
2022,2.0,G,SC,8
2022,2.0,G,SP,27
2022,2.0,G,TO,1
2022,2.0,G,BA,3
2022,2.0,G,DF,1
2022,2.0,G,ES,7
2022,2.0,G,GO,6
2022,2.0,G,MA,3
2022,2.0,G,MG,16
2022,2.0,G,MS,2
2022,2.0,G,MT,7
2022,2.0,G,PE,3
2022,2.0,G,PR,9
2022,2.0,G,RJ,7
2022,2.0,G,RN,1
2022,2.0,G,RO,2
2022,2.0,G,RS,7
2022,2.0,G,SC,8
2022,2.0,G,SP,19
2022,2.0,G,TO,1
2022,2.0,G,AM,1
2022,2.0,G,AP,1
2022,2.0,G,BA,2
2022,2.0,G,DF,1
2022,2.0,G,ES,3
2022,2.0,G,GO,4
2022,2.0,G,MA,6
2022,2.0,G,MG,12
2022,2.0,G,MS,2
2022,2.0,G,MT,6
2022,2.0,G,PA,1
2022,2.0,G,PE,1
2022,2.0,G,PR,4
2022,2.0,G,RJ,4
2022,2.0,G,RN,3
2022,2.0,G,RO,1
2022,2.0,G,RS,2
2022,2.0,G,SC,7
2022,2.0,G,SP,21
2022,2.0,G,TO,1
2022,2.0,G,BA,2
2022,2.0,G,ES,3
2022,2.0,G,GO,3
2022,2.0,G,MA,5
2022,2.0,G,MG,8
2022,2.0,G,MS,2
2022,2.0,G,MT,3
2022,2.0,G,PE,3
2022,2.0,G,PR,7
2022,2.0,G,RJ,3
2022,2.0,G,RO,1
2022,2.0,G,RR,1
2022,2.0,G,RS,8
2022,2.0,G,SC,14
2022,2.0,G,SE,1
2022,2.0,G,SP,12
2023,1.0,A,AC,273
2023,1.0,A,AL,1880
2023,1.0,A,AM,2259
2023,1.0,A,AP,251
2023,1.0,A,BA,3334
2023,1.0,A,CE,7199
2023,1.0,A,DF,501
2023,1.0,A,ES,462
2023,1.0,A,GO,1291
2023,1.0,A,MA,3461
2023,1.0,A,MG,1271
2023,1.0,A,MS,210
2023,1.0,A,MT,315
2023,1.0,A,PA,2752
2023,1.0,A,PB,2441
2023,1.0,A,PE,4033
2023,1.0,A,PI,2247
2023,1.0,A,PR,690
2023,1.0,A,RJ,2220
2023,1.0,A,RN,1134
2023,1.0,A,RO,419
2023,1.0,A,RR,60
2023,1.0,A,RS,629
2023,1.0,A,SC,265
2023,1.0,A,SE,924
2023,1.0,A,SP,3145
2023,1.0,A,TO,300
2023,1.0,B,AC,1468
2023,1.0,B,AL,9323
2023,1.0,B,AM,11572
2023,1.0,B,AP,1506
2023,1.0,B,BA,15101
2023,1.0,B,CE,56050
2023,1.0,B,DF,3600
2023,1.0,B,ES,4174
2023,1.0,B,GO,11149
2023,1.0,B,MA,13988
2023,1.0,B,MG,11424
2023,1.0,B,MS,1859
2023,1.0,B,MT,2599
2023,1.0,B,PA,13240
2023,1.0,B,PB,12097
2023,1.0,B,PE,19747
2023,1.0,B,PI,8042
2023,1.0,B,PR,5873
2023,1.0,B,RJ,14379
2023,1.0,B,RN,6263
2023,1.0,B,RO,2712
2023,1.0,B,RR,589
2023,1.0,B,RS,5153
2023,1.0,B,SC,2369
2023,1.0,B,SE,4469
2023,1.0,B,SP,23460
2023,1.0,B,TO,1968
2023,1.0,C,AC,582
2023,1.0,C,AL,2910
2023,1.0,C,AM,4290
2023,1.0,C,AP,628
2023,1.0,C,BA,6018
2023,1.0,C,CE,13400
2023,1.0,C,DF,2636
2023,1.0,C,ES,3511
2023,1.0,C,GO,9070
2023,1.0,C,MA,4019
2023,1.0,C,MG,9994
2023,1.0,C,MS,1801
2023,1.0,C,MT,2372
2023,1.0,C,PA,5185
2023,1.0,C,PB,3088
2023,1.0,C,PE,5981
2023,1.0,C,PI,2245
2023,1.0,C,PR,7382
2023,1.0,C,RJ,9821
2023,1.0,C,RN,2264
2023,1.0,C,RO,1752
2023,1.0,C,RR,308
2023,1.0,C,RS,5615
2023,1.0,C,SC,3532
2023,1.0,C,SE,1405
2023,1.0,C,SP,26653
2023,1.0,C,TO,1190
2023,1.0,C,AC,375
2023,1.0,C,AL,1594
2023,1.0,C,AM,2218
2023,1.0,C,AP,367
2023,1.0,C,BA,3768
2023,1.0,C,CE,5264
2023,1.0,C,DF,1930
2023,1.0,C,ES,2753
2023,1.0,C,GO,6416
2023,1.0,C,MA,2118
2023,1.0,C,MG,8565
2023,1.0,C,MS,1545
2023,1.0,C,MT,2074
2023,1.0,C,PA,2940
2023,1.0,C,PB,1609
2023,1.0,C,PE,3436
2023,1.0,C,PI,1368
2023,1.0,C,PR,7114
2023,1.0,C,RJ,7266
2023,1.0,C,RN,1578
2023,1.0,C,RO,1268
2023,1.0,C,RR,240
2023,1.0,C,RS,5059
2023,1.0,C,SC,4015
2023,1.0,C,SE,832
2023,1.0,C,SP,24542
2023,1.0,C,TO,799
2023,1.0,D,AC,230
2023,1.0,D,AL,892
2023,1.0,D,AM,1167
2023,1.0,D,AP,254
2023,1.0,D,BA,2499
2023,1.0,D,CE,2628
2023,1.0,D,DF,1434
2023,1.0,D,ES,1968
2023,1.0,D,GO,4203
2023,1.0,D,MA,1205
2023,1.0,D,MG,6661
2023,1.0,D,MS,1210
2023,1.0,D,MT,1651
2023,1.0,D,PA,2026
2023,1.0,D,PB,963
2023,1.0,D,PE,2098
2023,1.0,D,PI,782
2023,1.0,D,PR,6216
2023,1.0,D,RJ,5095
2023,1.0,D,RN,1047
2023,1.0,D,RO,882
2023,1.0,D,RR,156
2023,1.0,D,RS,4204
2023,1.0,D,SC,3657
2023,1.0,D,SE,468
2023,1.0,D,SP,20537
2023,1.0,D,TO,518
2023,1.0,D,AC,121
2023,1.0,D,AL,480
2023,1.0,D,AM,635
2023,1.0,D,AP,168
2023,1.0,D,BA,1604
2023,1.0,D,CE,1450
2023,1.0,D,DF,868
2023,1.0,D,ES,1185
2023,1.0,D,GO,2415
2023,1.0,D,MA,639
2023,1.0,D,MG,4213
2023,1.0,D,MS,716
2023,1.0,D,MT,1054
2023,1.0,D,PA,1186
2023,1.0,D,PB,560
2023,1.0,D,PE,1226
2023,1.0,D,PI,452
2023,1.0,D,PR,4094
2023,1.0,D,RJ,3075
2023,1.0,D,RN,583
2023,1.0,D,RO,536
2023,1.0,D,RR,104
2023,1.0,D,RS,2802
2023,1.0,D,SC,2637
2023,1.0,D,SE,290
2023,1.0,D,SP,12955
2023,1.0,D,TO,321
2023,1.0,E,AC,196
2023,1.0,E,AL,727
2023,1.0,E,AM,914
2023,1.0,E,AP,257
2023,1.0,E,BA,2430
2023,1.0,E,CE,1895
2023,1.0,E,DF,1601
2023,1.0,E,ES,1647
2023,1.0,E,GO,3262
2023,1.0,E,MA,971
2023,1.0,E,MG,6337
2023,1.0,E,MS,1128
2023,1.0,E,MT,1620
2023,1.0,E,PA,1689
2023,1.0,E,PB,845
2023,1.0,E,PE,1859
2023,1.0,E,PI,723
2023,1.0,E,PR,6569
2023,1.0,E,RJ,5010
2023,1.0,E,RN,967
2023,1.0,E,RO,817
2023,1.0,E,RR,160
2023,1.0,E,RS,4588
2023,1.0,E,SC,4443
2023,1.0,E,SE,469
2023,1.0,E,SP,21171
2023,1.0,E,TO,452
2023,1.0,F,AC,122
2023,1.0,F,AL,365
2023,1.0,F,AM,467
2023,1.0,F,AP,155
2023,1.0,F,BA,1342
2023,1.0,F,CE,1008
2023,1.0,F,DF,1012
2023,1.0,F,ES,886
2023,1.0,F,GO,1656
2023,1.0,F,MA,509
2023,1.0,F,MG,3566
2023,1.0,F,MS,642
2023,1.0,F,MT,903
2023,1.0,F,PA,964
2023,1.0,F,PB,417
2023,1.0,F,PE,1089
2023,1.0,F,PI,376
2023,1.0,F,PR,3520
2023,1.0,F,RJ,2729
2023,1.0,F,RN,572
2023,1.0,F,RO,377
2023,1.0,F,RR,95
2023,1.0,F,RS,2464
2023,1.0,F,SC,2528
2023,1.0,F,SE,305
2023,1.0,F,SP,11566
2023,1.0,F,TO,283
2023,1.0,G,AC,52
2023,1.0,G,AL,236
2023,1.0,G,AM,258
2023,1.0,G,AP,108
2023,1.0,G,BA,862
2023,1.0,G,CE,643
2023,1.0,G,DF,717
2023,1.0,G,ES,511
2023,1.0,G,GO,961
2023,1.0,G,MA,327
2023,1.0,G,MG,2250
2023,1.0,G,MS,366
2023,1.0,G,MT,555
2023,1.0,G,PA,557
2023,1.0,G,PB,272
2023,1.0,G,PE,647
2023,1.0,G,PI,250
2023,1.0,G,PR,2113
2023,1.0,G,RJ,1964
2023,1.0,G,RN,405
2023,1.0,G,RO,224
2023,1.0,G,RR,76
2023,1.0,G,RS,1516
2023,1.0,G,SC,1611
2023,1.0,G,SE,183
2023,1.0,G,SP,7092
2023,1.0,G,TO,165
2023,1.0,G,AC,75
2023,1.0,G,AL,210
2023,1.0,G,AM,222
2023,1.0,G,AP,85
2023,1.0,G,BA,768
2023,1.0,G,CE,502
2023,1.0,G,DF,759
2023,1.0,G,ES,495
2023,1.0,G,GO,863
2023,1.0,G,MA,314
2023,1.0,G,MG,2005
2023,1.0,G,MS,367
2023,1.0,G,MT,461
2023,1.0,G,PA,517
2023,1.0,G,PB,237
2023,1.0,G,PE,536
2023,1.0,G,PI,187
2023,1.0,G,PR,1884
2023,1.0,G,RJ,1759
2023,1.0,G,RN,352
2023,1.0,G,RO,175
2023,1.0,G,RR,51
2023,1.0,G,RS,1288
2023,1.0,G,SC,1319
2023,1.0,G,SE,167
2023,1.0,G,SP,6301
2023,1.0,G,TO,128
2023,1.0,G,AC,56
2023,1.0,G,AL,143
2023,1.0,G,AM,178
2023,1.0,G,AP,63
2023,1.0,G,BA,609
2023,1.0,G,CE,425
2023,1.0,G,DF,693
2023,1.0,G,ES,378
2023,1.0,G,GO,718
2023,1.0,G,MA,225
2023,1.0,G,MG,1634
2023,1.0,G,MS,290
2023,1.0,G,MT,444
2023,1.0,G,PA,424
2023,1.0,G,PB,222
2023,1.0,G,PE,482
2023,1.0,G,PI,148
2023,1.0,G,PR,1439
2023,1.0,G,RJ,1536
2023,1.0,G,RN,276
2023,1.0,G,RO,128
2023,1.0,G,RR,46
2023,1.0,G,RS,996
2023,1.0,G,SC,945
2023,1.0,G,SE,133
2023,1.0,G,SP,5208
2023,1.0,G,TO,107
2023,1.0,G,AC,29
2023,1.0,G,AL,109
2023,1.0,G,AM,116
2023,1.0,G,AP,47
2023,1.0,G,BA,430
2023,1.0,G,CE,276
2023,1.0,G,DF,494
2023,1.0,G,ES,293
2023,1.0,G,GO,511
2023,1.0,G,MA,136
2023,1.0,G,MG,1116
2023,1.0,G,MS,212
2023,1.0,G,MT,283
2023,1.0,G,PA,309
2023,1.0,G,PB,139
2023,1.0,G,PE,340
2023,1.0,G,PI,120
2023,1.0,G,PR,952
2023,1.0,G,RJ,1031
2023,1.0,G,RN,180
2023,1.0,G,RO,96
2023,1.0,G,RR,33
2023,1.0,G,RS,705
2023,1.0,G,SC,644
2023,1.0,G,SE,79
2023,1.0,G,SP,3328
2023,1.0,G,TO,75
2023,1.0,G,AC,23
2023,1.0,G,AL,94
2023,1.0,G,AM,114
2023,1.0,G,AP,33
2023,1.0,G,BA,356
2023,1.0,G,CE,278
2023,1.0,G,DF,451
2023,1.0,G,ES,232
2023,1.0,G,GO,385
2023,1.0,G,MA,116
2023,1.0,G,MG,905
2023,1.0,G,MS,155
2023,1.0,G,MT,195
2023,1.0,G,PA,214
2023,1.0,G,PB,136
2023,1.0,G,PE,283
2023,1.0,G,PI,97
2023,1.0,G,PR,768
2023,1.0,G,RJ,976
2023,1.0,G,RN,150
2023,1.0,G,RO,80
2023,1.0,G,RR,24
2023,1.0,G,RS,591
2023,1.0,G,SC,589
2023,1.0,G,SE,71
2023,1.0,G,SP,2767
2023,1.0,G,TO,50
2023,1.0,G,AC,24
2023,1.0,G,AL,122
2023,1.0,G,AM,129
2023,1.0,G,AP,51
2023,1.0,G,BA,462
2023,1.0,G,CE,321
2023,1.0,G,DF,605
2023,1.0,G,ES,278
2023,1.0,G,GO,446
2023,1.0,G,MA,126
2023,1.0,G,MG,1152
2023,1.0,G,MS,190
2023,1.0,G,MT,258
2023,1.0,G,PA,288
2023,1.0,G,PB,166
2023,1.0,G,PE,343
2023,1.0,G,PI,119
2023,1.0,G,PR,976
2023,1.0,G,RJ,1206
2023,1.0,G,RN,197
2023,1.0,G,RO,84
2023,1.0,G,RR,38
2023,1.0,G,RS,680
2023,1.0,G,SC,625
2023,1.0,G,SE,84
2023,1.0,G,SP,3726
2023,1.0,G,TO,88
2023,1.0,G,AC,31
2023,1.0,G,AL,112
2023,1.0,G,AM,130
2023,1.0,G,AP,48
2023,1.0,G,BA,456
2023,1.0,G,CE,341
2023,1.0,G,DF,665
2023,1.0,G,ES,265
2023,1.0,G,GO,470
2023,1.0,G,MA,130
2023,1.0,G,MG,1150
2023,1.0,G,MS,184
2023,1.0,G,MT,255
2023,1.0,G,PA,258
2023,1.0,G,PB,133
2023,1.0,G,PE,397
2023,1.0,G,PI,132
2023,1.0,G,PR,915
2023,1.0,G,RJ,1223
2023,1.0,G,RN,194
2023,1.0,G,RO,70
2023,1.0,G,RR,29
2023,1.0,G,RS,688
2023,1.0,G,SC,579
2023,1.0,G,SE,107
2023,1.0,G,SP,3595
2023,1.0,G,TO,87
2023,1.0,G,AC,33
2023,1.0,G,AL,93
2023,1.0,G,AM,122
2023,1.0,G,AP,19
2023,1.0,G,BA,450
2023,1.0,G,CE,338
2023,1.0,G,DF,719
2023,1.0,G,ES,276
2023,1.0,G,GO,429
2023,1.0,G,MA,130
2023,1.0,G,MG,1098
2023,1.0,G,MS,188
2023,1.0,G,MT,231
2023,1.0,G,PA,248
2023,1.0,G,PB,134
2023,1.0,G,PE,383
2023,1.0,G,PI,106
2023,1.0,G,PR,798
2023,1.0,G,RJ,1218
2023,1.0,G,RN,211
2023,1.0,G,RO,54
2023,1.0,G,RR,24
2023,1.0,G,RS,601
2023,1.0,G,SC,520
2023,1.0,G,SE,91
2023,1.0,G,SP,3520
2023,1.0,G,TO,67
2023,1.0,G,AC,37
2023,1.0,G,AL,139
2023,1.0,G,AM,161
2023,1.0,G,AP,37
2023,1.0,G,BA,603
2023,1.0,G,CE,483
2023,1.0,G,DF,959
2023,1.0,G,ES,364
2023,1.0,G,GO,742
2023,1.0,G,MA,190
2023,1.0,G,MG,1488
2023,1.0,G,MS,229
2023,1.0,G,MT,380
2023,1.0,G,PA,312
2023,1.0,G,PB,183
2023,1.0,G,PE,662
2023,1.0,G,PI,162
2023,1.0,G,PR,1177
2023,1.0,G,RJ,1880
2023,1.0,G,RN,203
2023,1.0,G,RO,91
2023,1.0,G,RR,30
2023,1.0,G,RS,882
2023,1.0,G,SC,724
2023,1.0,G,SE,109
2023,1.0,G,SP,5365
2023,1.0,G,TO,95
2023,2.0,A,AC,60
2023,2.0,A,AL,155
2023,2.0,A,AM,286
2023,2.0,A,AP,37
2023,2.0,A,BA,357
2023,2.0,A,CE,860
2023,2.0,A,DF,51
2023,2.0,A,ES,20
2023,2.0,A,GO,36
2023,2.0,A,MA,670
2023,2.0,A,MG,71
2023,2.0,A,MS,31
2023,2.0,A,MT,47
2023,2.0,A,PA,292
2023,2.0,A,PB,91
2023,2.0,A,PE,278
2023,2.0,A,PI,112
2023,2.0,A,PR,62
2023,2.0,A,RJ,58
2023,2.0,A,RN,33
2023,2.0,A,RO,16
2023,2.0,A,RR,22
2023,2.0,A,RS,35
2023,2.0,A,SC,14
2023,2.0,A,SE,71
2023,2.0,A,SP,52
2023,2.0,A,TO,48
2023,2.0,B,AC,246
2023,2.0,B,AL,651
2023,2.0,B,AM,964
2023,2.0,B,AP,125
